feature_name,feature_group,selection_frequency,positive_selection_frequency,negative_selection_frequency,sign_consistency,sign_stable,dominant_sign,best_c_value,subsample_count,c_grid_size,stable_at_0p6,stable_at_0p8,stable_at_0p9,selection_freq_c_0p01,positive_selection_freq_c_0p01,negative_selection_freq_c_0p01,selection_freq_c_0p03,positive_selection_freq_c_0p03,negative_selection_freq_c_0p03,selection_freq_c_0p1,positive_selection_freq_c_0p1,negative_selection_freq_c_0p1,selection_freq_c_0p3,positive_selection_freq_c_0p3,negative_selection_freq_c_0p3,selection_freq_c_1p0,positive_selection_freq_c_1p0,negative_selection_freq_c_1p0,selection_freq_c_3p0,positive_selection_freq_c_3p0,negative_selection_freq_c_3p0,family_id,family_label,family_display_label,outer_split_id,repeat_index,fold_index
has_prior_ipo,hq,0.81,0.76,0.05,0.9382716049382716,True,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.27,0.27,0.0,0.62,0.61,0.01,0.74,0.72,0.02,0.77,0.74,0.03,0.81,0.76,0.05,reasoning_A,A,HQ + A,repeat_04_fold_03,4,3
has_prior_acquisition,hq,0.46,0.36,0.1,0.7826086956521738,False,positive,3.0,100,6,False,False,False,0.0,0.0,0.0,0.09,0.09,0.0,0.16,0.16,0.0,0.23,0.22,0.01,0.31,0.23,0.08,0.46,0.36,0.1,reasoning_A,A,HQ + A,repeat_04_fold_03,4,3
A_evidence_support_rating,reasoning,1.0,1.0,0.0,1.0,True,positive,0.03,100,6,True,True,True,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_A,A,HQ + A,repeat_04_fold_03,4,3
A_scrappiness,reasoning,1.0,0.0,1.0,1.0,True,negative,0.1,100,6,True,True,True,0.0,0.0,0.0,0.69,0.0,0.69,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,reasoning_A,A,HQ + A,repeat_04_fold_03,4,3
A_career_coherence,reasoning,0.99,0.01,0.98,0.98989898989899,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.89,0.0,0.89,0.97,0.0,0.97,0.99,0.01,0.98,reasoning_A,A,HQ + A,repeat_04_fold_03,4,3
A_ownership_signal,reasoning,0.99,0.12,0.87,0.8787878787878788,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.28,0.0,0.28,0.9,0.0,0.9,0.9,0.0,0.9,0.93,0.06,0.87,0.99,0.12,0.87,reasoning_A,A,HQ + A,repeat_04_fold_03,4,3
A_trajectory_strength,reasoning,0.91,0.39,0.52,0.5714285714285714,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.47,0.02,0.45,0.81,0.3,0.51,0.91,0.39,0.52,reasoning_A,A,HQ + A,repeat_04_fold_03,4,3
comfort_index,hq,1.0,0.87,0.13,0.87,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.01,0.0,0.61,0.6,0.01,0.88,0.83,0.05,0.95,0.86,0.09,1.0,0.87,0.13,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
industry_alignment,hq,1.0,1.0,0.0,1.0,True,positive,0.1,100,6,True,True,True,0.0,0.0,0.0,0.49,0.49,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
industry_pivot_count,hq,0.98,0.19,0.79,0.8061224489795918,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.71,0.07,0.64,0.89,0.14,0.75,0.98,0.19,0.79,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
industry_prestige_penalty,hq,0.98,0.92,0.06,0.9387755102040817,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.33,0.33,0.0,0.77,0.77,0.0,0.88,0.88,0.0,0.94,0.91,0.03,0.98,0.92,0.06,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
longest_founding_tenure,hq,0.98,0.07,0.91,0.9285714285714286,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.65,0.94,0.0,0.94,0.94,0.01,0.93,0.98,0.07,0.91,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
max_seniority_reached,hq,0.98,0.96,0.02,0.9795918367346939,True,positive,1.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.54,0.0,0.95,0.95,0.0,0.98,0.96,0.02,0.98,0.96,0.02,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
company_size_is_growing,hq,0.97,0.69,0.28,0.7113402061855669,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.09,0.59,0.37,0.22,0.87,0.63,0.24,0.97,0.69,0.28,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
degree_level,hq,0.97,0.15,0.82,0.845360824742268,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.08,0.62,0.09,0.53,0.92,0.12,0.8,0.97,0.15,0.82,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
is_serial_founder,hq,0.97,0.01,0.96,0.9896907216494846,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.8,0.0,0.8,0.94,0.0,0.94,0.97,0.01,0.96,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
restlessness_score,hq,0.97,0.18,0.79,0.8144329896907218,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.75,0.06,0.69,0.93,0.17,0.76,0.97,0.18,0.79,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
years_in_large_company,hq,0.97,0.78,0.19,0.8041237113402062,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.02,0.02,0.0,0.36,0.36,0.0,0.7,0.67,0.03,0.88,0.75,0.13,0.97,0.78,0.19,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
best_degree_prestige,hq,0.95,0.79,0.16,0.8315789473684211,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.6,0.6,0.0,0.84,0.84,0.0,0.86,0.86,0.0,0.88,0.81,0.07,0.95,0.79,0.16,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
edu_prestige_tier,hq,0.95,0.79,0.16,0.8315789473684211,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.6,0.6,0.0,0.84,0.84,0.0,0.86,0.86,0.0,0.88,0.81,0.07,0.95,0.79,0.16,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
founding_role_count,hq,0.95,0.5,0.45,0.5263157894736842,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.32,0.05,0.27,0.76,0.33,0.43,0.95,0.5,0.45,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
prestige_x_relevance,hq,0.95,0.84,0.11,0.8842105263157894,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.79,0.79,0.0,0.85,0.85,0.0,0.83,0.83,0.0,0.87,0.83,0.04,0.95,0.84,0.11,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
repeat_founding_gap,hq,0.95,0.64,0.31,0.6736842105263159,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.26,0.07,0.72,0.55,0.17,0.93,0.64,0.29,0.95,0.64,0.31,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
sacrifice_x_serial,hq,0.95,0.87,0.08,0.9157894736842106,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.57,0.57,0.0,0.9,0.86,0.04,0.95,0.87,0.08,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
total_inferred_experience,hq,0.95,0.22,0.73,0.768421052631579,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.65,0.0,0.65,0.81,0.09,0.72,0.95,0.22,0.73,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
exit_count,hq,0.94,0.94,0.0,1.0,True,positive,0.1,100,6,True,True,True,0.0,0.0,0.0,0.75,0.75,0.0,0.94,0.94,0.0,0.9,0.9,0.0,0.92,0.92,0.0,0.92,0.92,0.0,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
exit_x_serial,hq,0.94,0.52,0.42,0.5531914893617021,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.15,0.15,0.0,0.31,0.31,0.0,0.66,0.5,0.16,0.88,0.53,0.35,0.94,0.52,0.42,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
seniority_is_monotone,hq,0.94,0.36,0.58,0.6170212765957447,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.03,0.25,0.61,0.16,0.45,0.88,0.31,0.57,0.94,0.36,0.58,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
persistence_score,hq,0.93,0.53,0.4,0.5698924731182796,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.01,0.39,0.29,0.1,0.75,0.47,0.28,0.93,0.53,0.4,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
prestige_sacrifice_score,hq,0.93,0.72,0.21,0.7741935483870968,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.17,0.17,0.0,0.66,0.66,0.0,0.78,0.78,0.0,0.82,0.74,0.08,0.93,0.72,0.21,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
field_relevance_score,hq,0.91,0.17,0.74,0.8131868131868132,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.46,0.08,0.38,0.78,0.12,0.66,0.91,0.17,0.74,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
stem_flag,hq,0.91,0.6,0.31,0.6593406593406593,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.41,0.25,0.16,0.73,0.47,0.26,0.91,0.6,0.31,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
max_company_size_before_founding,hq,0.9,0.61,0.29,0.6777777777777777,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.01,0.0,0.2,0.2,0.0,0.5,0.42,0.08,0.77,0.55,0.22,0.9,0.61,0.29,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
founding_timing,hq,0.84,0.35,0.49,0.5833333333333334,False,negative,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.34,0.0,0.34,0.65,0.22,0.43,0.84,0.35,0.49,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
has_prior_ipo,hq,0.82,0.77,0.05,0.9390243902439025,True,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.22,0.22,0.0,0.57,0.56,0.01,0.72,0.69,0.03,0.77,0.73,0.04,0.82,0.77,0.05,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
has_prior_acquisition,hq,0.34,0.31,0.03,0.9117647058823529,True,positive,3.0,100,6,False,False,False,0.0,0.0,0.0,0.16,0.16,0.0,0.24,0.24,0.0,0.25,0.25,0.0,0.26,0.25,0.01,0.34,0.31,0.03,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
F_career_coherence,reasoning,1.0,0.0,1.0,1.0,True,negative,0.3,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.74,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
F_evidence_support_rating,reasoning,1.0,1.0,0.0,1.0,True,positive,0.3,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.71,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
F_trajectory_strength,reasoning,0.99,0.99,0.0,1.0,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.77,0.77,0.0,0.99,0.99,0.0,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
F_scrappiness,reasoning,0.85,0.35,0.5,0.5882352941176471,False,negative,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.01,0.6,0.3,0.3,0.85,0.35,0.5,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
F_ownership_signal,reasoning,0.82,0.63,0.19,0.7682926829268293,False,positive,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.01,0.55,0.53,0.02,0.82,0.63,0.19,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
F_rubric_score,reasoning,0.8,0.13,0.67,0.8375,False,negative,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.07,0.15,0.8,0.13,0.67,reasoning_F,F,HQ + F,repeat_04_fold_03,4,3
comfort_index,hq,1.0,0.85,0.15,0.85,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.02,0.02,0.0,0.66,0.66,0.0,0.88,0.82,0.06,0.99,0.85,0.14,1.0,0.85,0.15,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
industry_alignment,hq,1.0,1.0,0.0,1.0,True,positive,0.3,100,6,True,True,True,0.0,0.0,0.0,0.34,0.34,0.0,0.98,0.98,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
max_seniority_reached,hq,1.0,0.98,0.02,0.98,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.93,0.93,0.0,0.99,0.98,0.01,1.0,0.98,0.02,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
industry_prestige_penalty,hq,0.99,0.93,0.06,0.9393939393939394,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.24,0.24,0.0,0.86,0.86,0.0,0.93,0.92,0.01,0.97,0.93,0.04,0.99,0.93,0.06,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
longest_founding_tenure,hq,0.99,0.07,0.92,0.9292929292929294,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.73,0.91,0.0,0.91,0.96,0.04,0.92,0.99,0.07,0.92,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
restlessness_score,hq,0.99,0.1,0.89,0.898989898989899,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.01,0.27,0.78,0.01,0.77,0.91,0.07,0.84,0.99,0.1,0.89,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
seniority_is_monotone,hq,0.99,0.13,0.86,0.8686868686868687,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.85,0.03,0.82,0.95,0.09,0.86,0.99,0.13,0.86,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
best_degree_prestige,hq,0.98,0.85,0.13,0.8673469387755102,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.38,0.38,0.0,0.81,0.81,0.0,0.87,0.87,0.0,0.93,0.85,0.08,0.98,0.85,0.13,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
edu_prestige_tier,hq,0.98,0.85,0.13,0.8673469387755102,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.38,0.38,0.0,0.81,0.81,0.0,0.87,0.87,0.0,0.93,0.85,0.08,0.98,0.85,0.13,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
degree_level,hq,0.97,0.22,0.75,0.7731958762886598,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.07,0.65,0.12,0.53,0.91,0.17,0.74,0.97,0.22,0.75,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
repeat_founding_gap,hq,0.97,0.56,0.41,0.577319587628866,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.22,0.01,0.61,0.45,0.16,0.87,0.55,0.32,0.97,0.56,0.41,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
company_size_is_growing,hq,0.96,0.58,0.38,0.6041666666666666,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.02,0.15,0.55,0.23,0.32,0.87,0.5,0.37,0.96,0.58,0.38,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
founding_role_count,hq,0.96,0.2,0.76,0.7916666666666667,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.54,0.01,0.53,0.75,0.09,0.66,0.96,0.2,0.76,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
is_serial_founder,hq,0.96,0.13,0.83,0.8645833333333334,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.52,0.0,0.52,0.85,0.1,0.75,0.96,0.13,0.83,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
industry_pivot_count,hq,0.95,0.43,0.52,0.5473684210526316,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.06,0.57,0.18,0.39,0.88,0.39,0.49,0.95,0.43,0.52,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
sacrifice_x_serial,hq,0.95,0.87,0.08,0.9157894736842106,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.01,0.0,0.08,0.08,0.0,0.48,0.46,0.02,0.88,0.8,0.08,0.95,0.87,0.08,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
stem_flag,hq,0.95,0.85,0.1,0.8947368421052632,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.58,0.53,0.05,0.88,0.8,0.08,0.95,0.85,0.1,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
years_in_large_company,hq,0.94,0.77,0.17,0.8191489361702128,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.02,0.02,0.0,0.33,0.33,0.0,0.7,0.67,0.03,0.89,0.79,0.1,0.94,0.77,0.17,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
exit_x_serial,hq,0.93,0.63,0.3,0.6774193548387096,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.26,0.26,0.0,0.42,0.42,0.0,0.67,0.54,0.13,0.88,0.64,0.24,0.93,0.63,0.3,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
max_company_size_before_founding,hq,0.93,0.8,0.13,0.8602150537634409,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.03,0.03,0.0,0.4,0.4,0.0,0.64,0.62,0.02,0.86,0.76,0.1,0.93,0.8,0.13,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
prestige_x_relevance,hq,0.93,0.76,0.17,0.8172043010752688,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.71,0.71,0.0,0.72,0.72,0.0,0.69,0.69,0.0,0.84,0.74,0.1,0.93,0.76,0.17,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
field_relevance_score,hq,0.92,0.08,0.84,0.9130434782608695,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.5,0.02,0.48,0.87,0.05,0.82,0.92,0.08,0.84,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
persistence_score,hq,0.92,0.72,0.2,0.7826086956521738,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.48,0.4,0.08,0.76,0.62,0.14,0.92,0.72,0.2,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
prestige_sacrifice_score,hq,0.92,0.59,0.33,0.6413043478260869,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.12,0.12,0.0,0.66,0.66,0.0,0.72,0.72,0.0,0.81,0.62,0.19,0.92,0.59,0.33,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
total_inferred_experience,hq,0.91,0.17,0.74,0.8131868131868132,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.66,0.78,0.0,0.78,0.82,0.07,0.75,0.91,0.17,0.74,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
exit_count,hq,0.9,0.9,0.0,1.0,True,positive,0.3,100,6,True,True,True,0.0,0.0,0.0,0.63,0.63,0.0,0.85,0.85,0.0,0.9,0.9,0.0,0.88,0.88,0.0,0.89,0.87,0.02,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
founding_timing,hq,0.85,0.34,0.51,0.6,False,negative,3.0,100,6,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.43,0.02,0.41,0.64,0.15,0.49,0.85,0.34,0.51,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
has_prior_ipo,hq,0.77,0.71,0.06,0.922077922077922,True,positive,3.0,100,6,True,False,False,0.0,0.0,0.0,0.06,0.06,0.0,0.41,0.4,0.01,0.62,0.59,0.03,0.67,0.63,0.04,0.77,0.71,0.06,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
has_prior_acquisition,hq,0.49,0.43,0.06,0.8775510204081632,False,positive,3.0,100,6,False,False,False,0.0,0.0,0.0,0.3,0.3,0.0,0.4,0.4,0.0,0.35,0.34,0.01,0.4,0.35,0.05,0.49,0.43,0.06,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
A_career_coherence,reasoning,1.0,0.02,0.98,0.98,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.92,0.0,0.92,0.96,0.01,0.95,1.0,0.02,0.98,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
A_evidence_support_rating,reasoning,1.0,1.0,0.0,1.0,True,positive,0.1,100,6,True,True,True,0.0,0.0,0.0,0.95,0.95,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
A_scrappiness,reasoning,1.0,0.0,1.0,1.0,True,negative,0.3,100,6,True,True,True,0.0,0.0,0.0,0.11,0.0,0.11,0.99,0.0,0.99,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
A_ownership_signal,reasoning,0.98,0.59,0.39,0.6020408163265306,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.04,0.0,0.04,0.49,0.0,0.49,0.52,0.09,0.43,0.88,0.48,0.4,0.98,0.59,0.39,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
A_trajectory_strength,reasoning,0.96,0.08,0.88,0.9166666666666667,True,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.52,0.78,0.0,0.78,0.88,0.04,0.84,0.96,0.08,0.88,reasoning_A,A,HQ + A,repeat_05_fold_01,5,1
industry_alignment,hq,1.0,1.0,0.0,1.0,True,positive,0.3,100,6,True,True,True,0.0,0.0,0.0,0.19,0.19,0.0,0.98,0.98,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,reasoning_F,F,HQ + F,repeat_05_fold_01,5,1
comfort_index,hq,0.99,0.85,0.14,0.8585858585858586,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.01,0.0,0.61,0.61,0.0,0.83,0.79,0.04,0.91,0.81,0.1,0.99,0.85,0.14,reasoning_F,F,HQ + F,repeat_05_fold_01,5,1
degree_level,hq,0.99,0.4,0.59,0.5959595959595959,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.14,0.03,0.65,0.27,0.38,0.93,0.35,0.58,0.99,0.4,0.59,reasoning_F,F,HQ + F,repeat_05_fold_01,5,1
industry_prestige_penalty,hq,0.99,0.75,0.24,0.7575757575757576,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.15,0.15,0.0,0.67,0.66,0.01,0.85,0.77,0.08,0.94,0.75,0.19,0.99,0.75,0.24,reasoning_F,F,HQ + F,repeat_05_fold_01,5,1
max_seniority_reached,hq,0.99,0.94,0.05,0.9494949494949495,True,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,0.01,0.86,0.84,0.02,0.96,0.92,0.04,0.99,0.94,0.05,reasoning_F,F,HQ + F,repeat_05_fold_01,5,1
repeat_founding_gap,hq,0.99,0.68,0.31,0.686868686868687,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.01,0.0,0.42,0.35,0.07,0.79,0.63,0.16,0.92,0.65,0.27,0.99,0.68,0.31,reasoning_F,F,HQ + F,repeat_05_fold_01,5,1
seniority_is_monotone,hq,0.99,0.1,0.89,0.898989898989899,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.82,0.02,0.8,0.95,0.08,0.87,0.99,0.1,0.89,reasoning_F,F,HQ + F,repeat_05_fold_01,5,1
field_relevance_score,hq,0.98,0.14,0.84,0.8571428571428571,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.46,0.02,0.44,0.89,0.09,0.8,0.98,0.14,0.84,reasoning_F,F,HQ + F,repeat_05_fold_01,5,1
restlessness_score,hq,0.97,0.24,0.73,0.7525773195876289,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.02,0.24,0.69,0.09,0.6,0.91,0.23,0.68,0.97,0.24,0.73,reasoning_F,F,HQ + F,repeat_05_fold_01,5,1
industry_pivot_count,hq,0.96,0.33,0.63,0.65625,False,negative,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.12,0.68,0.15,0.53,0.87,0.28,0.59,0.96,0.33,0.63,reasoning_F,F,HQ + F,repeat_05_fold_01,5,1
persistence_score,hq,0.96,0.71,0.25,0.7395833333333334,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.02,0.53,0.43,0.1,0.82,0.65,0.17,0.96,0.71,0.25,reasoning_F,F,HQ + F,repeat_05_fold_01,5,1
stem_flag,hq,0.96,0.85,0.11,0.8854166666666666,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.01,0.55,0.51,0.04,0.89,0.79,0.1,0.96,0.85,0.11,reasoning_F,F,HQ + F,repeat_05_fold_01,5,1
years_in_large_company,hq,0.96,0.85,0.11,0.8854166666666666,False,positive,3.0,100,6,True,True,True,0.0,0.0,0.0,0.01,0.01,0.0,0.42,0.42,0.0,0.8,0.78,0.02,0.91,0.84,0.07,0.96,0.85,0.11,reasoning_F,F,HQ + F,repeat_05_fold_01,5,1
