family_id,family_label,family_display_label,route_group,route_label,evaluator_model,requested_n_components,actual_n_components,original_reasoning_feature_count,latent_feature_count,outer_split_id,repeat_index,fold_index,precision,recall,pr_auc,f0_5,threshold
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),xgb1,3.0,3,5,3,repeat_13_fold_03,13,3,0.270042194092827,0.48484848484848486,0.247589941373549,0.2962962962962963,0.6100000000000001
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),logistic,,0,2,2,repeat_13_fold_03,13,3,0.2463768115942029,0.12878787878787878,0.16617236851056313,0.20833333333333334,0.26000000000000006
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),xgb1,,0,2,2,repeat_13_fold_03,13,3,0.21052631578947367,0.24242424242424243,0.17506966044968075,0.21621621621621623,0.6600000000000001
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),logistic,1.0,1,2,1,repeat_13_fold_03,13,3,0.2647058823529412,0.13636363636363635,0.16953939132155627,0.22277227722772278,0.27
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_13_fold_03,13,3,0.20958083832335328,0.26515151515151514,0.17273603764697565,0.21875,0.6500000000000001
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),logistic,2.0,2,2,2,repeat_13_fold_03,13,3,0.24285714285714285,0.12878787878787878,0.1659131256352212,0.20631067961165048,0.26000000000000006
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),xgb1,2.0,2,2,2,repeat_13_fold_03,13,3,0.2647058823529412,0.13636363636363635,0.17304570940753594,0.22277227722772278,0.7600000000000002
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),logistic,,0,3,3,repeat_13_fold_03,13,3,0.25,0.17424242424242425,0.17280965256925368,0.23,0.23000000000000004
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),xgb1,,0,3,3,repeat_13_fold_03,13,3,0.27692307692307694,0.13636363636363635,0.17471321892797714,0.22959183673469388,0.7700000000000002
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),logistic,2.0,2,3,2,repeat_13_fold_03,13,3,0.24742268041237114,0.18181818181818182,0.172402847080853,0.23076923076923078,0.22000000000000003
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),xgb1,2.0,2,3,2,repeat_13_fold_03,13,3,0.20652173913043478,0.2878787878787879,0.17981106132486951,0.21889400921658986,0.6400000000000001
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),logistic,,0,2,2,repeat_13_fold_03,13,3,0.2698412698412698,0.12878787878787878,0.18107745935073996,0.22135416666666666,0.29000000000000004
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),xgb1,,0,2,2,repeat_13_fold_03,13,3,0.26229508196721313,0.12121212121212122,0.17949854103415988,0.2127659574468085,0.7800000000000001
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),logistic,1.0,1,2,1,repeat_13_fold_03,13,3,0.2833333333333333,0.12878787878787878,0.17389356798868705,0.22849462365591397,0.29000000000000004
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),xgb1,1.0,1,2,1,repeat_13_fold_03,13,3,0.2711864406779661,0.12121212121212122,0.17682530704834037,0.21739130434782608,0.7900000000000001
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),logistic,2.0,2,2,2,repeat_13_fold_03,13,3,0.288135593220339,0.12878787878787878,0.1812823692399668,0.23097826086956522,0.30000000000000004
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),xgb1,2.0,2,2,2,repeat_13_fold_03,13,3,0.2391304347826087,0.25,0.18547295025675506,0.2412280701754386,0.6700000000000002
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),logistic,,0,3,3,repeat_13_fold_03,13,3,0.2159090909090909,0.14393939393939395,0.16786757318531148,0.1962809917355372,0.23000000000000004
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),xgb1,,0,3,3,repeat_13_fold_03,13,3,0.19254658385093168,0.23484848484848486,0.17280761902739533,0.19974226804123713,0.6500000000000001
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),logistic,1.0,1,3,1,repeat_13_fold_03,13,3,0.2222222222222222,0.15151515151515152,0.1686884314566647,0.2032520325203252,0.23000000000000004
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),xgb1,1.0,1,3,1,repeat_13_fold_03,13,3,0.2909090909090909,0.12121212121212122,0.17198919705341606,0.22727272727272727,0.8100000000000002
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),logistic,,0,6,6,repeat_13_fold_03,13,3,0.24375,0.29545454545454547,0.18099069718089925,0.25259067357512954,0.18000000000000005
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),xgb1,,0,6,6,repeat_13_fold_03,13,3,0.2037037037037037,0.25,0.17486919303269,0.21153846153846154,0.6500000000000001
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),logistic,2.0,2,6,2,repeat_13_fold_03,13,3,0.25,0.24242424242424243,0.17915785184541644,0.2484472049689441,0.2
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),xgb1,2.0,2,6,2,repeat_13_fold_03,13,3,0.27722772277227725,0.21212121212121213,0.18588692708667276,0.26119402985074625,0.7100000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),logistic,3.0,3,6,3,repeat_13_fold_03,13,3,0.24324324324324326,0.20454545454545456,0.18092103344448052,0.234375,0.22000000000000003
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),xgb1,3.0,3,6,3,repeat_13_fold_03,13,3,0.2465753424657534,0.2727272727272727,0.19214018009184886,0.25139664804469275,0.6700000000000002
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),logistic,,0,5,5,repeat_14_fold_01,14,1,0.36607142857142855,0.3106060606060606,0.2320348402287304,0.35344827586206895,0.26000000000000006
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),xgb1,,0,5,5,repeat_14_fold_01,14,1,0.28662420382165604,0.3409090909090909,0.23614345223186056,0.29605263157894735,0.6800000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),logistic,2.0,2,5,2,repeat_14_fold_01,14,1,0.34408602150537637,0.24242424242424243,0.22438257225958352,0.31746031746031744,0.28
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),xgb1,2.0,2,5,2,repeat_14_fold_01,14,1,0.3125,0.22727272727272727,0.2201332331528952,0.29069767441860467,0.7900000000000001
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),logistic,3.0,3,5,3,repeat_14_fold_01,14,1,0.3508771929824561,0.30303030303030304,0.23071658547376464,0.3401360544217687,0.26000000000000006
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),xgb1,3.0,3,5,3,repeat_14_fold_01,14,1,0.2721518987341772,0.32575757575757575,0.227869592910372,0.281413612565445,0.7100000000000002
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),logistic,,0,2,2,repeat_14_fold_01,14,1,0.26666666666666666,0.09090909090909091,0.17983478815520348,0.19230769230769232,0.29000000000000004
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),xgb1,,0,2,2,repeat_14_fold_01,14,1,0.25,0.12121212121212122,0.1690216233871138,0.20618556701030927,0.7300000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),logistic,1.0,1,2,1,repeat_14_fold_01,14,1,0.25,0.08333333333333333,0.17714544007462885,0.17857142857142858,0.34
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_14_fold_01,14,1,0.25396825396825395,0.12121212121212122,0.16817261109094625,0.20833333333333334,0.7300000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),logistic,2.0,2,2,2,repeat_14_fold_01,14,1,0.26666666666666666,0.09090909090909091,0.1794569253055752,0.19230769230769232,0.29000000000000004
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),xgb1,2.0,2,2,2,repeat_14_fold_01,14,1,0.2465753424657534,0.13636363636363635,0.17123563030289032,0.21226415094339623,0.7200000000000002
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),logistic,,0,3,3,repeat_14_fold_01,14,1,0.24166666666666667,0.2196969696969697,0.1817552887578688,0.2369281045751634,0.18000000000000005
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),xgb1,,0,3,3,repeat_14_fold_01,14,1,0.18811881188118812,0.14393939393939395,0.1683173336813979,0.17723880597014927,0.6800000000000002
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),logistic,2.0,2,3,2,repeat_14_fold_01,14,1,0.24166666666666667,0.2196969696969697,0.18172224992717478,0.2369281045751634,0.18000000000000005
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),xgb1,2.0,2,3,2,repeat_14_fold_01,14,1,0.2676056338028169,0.14393939393939395,0.18070010442909218,0.2283653846153846,0.7200000000000002
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),logistic,,0,2,2,repeat_14_fold_01,14,1,0.3157894736842105,0.13636363636363635,0.1853017868012109,0.25,0.27
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),xgb1,,0,2,2,repeat_14_fold_01,14,1,0.24358974358974358,0.14393939393939395,0.17396397371426747,0.21396396396396397,0.7100000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),logistic,1.0,1,2,1,repeat_14_fold_01,14,1,0.3103448275862069,0.13636363636363635,0.17611997746829974,0.24725274725274726,0.25000000000000006
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),xgb1,1.0,1,2,1,repeat_14_fold_01,14,1,0.23170731707317074,0.14393939393939395,0.17185471509363653,0.20652173913043478,0.7000000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),logistic,2.0,2,2,2,repeat_14_fold_01,14,1,0.3157894736842105,0.13636363636363635,0.1857855851428869,0.25,0.27
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),xgb1,2.0,2,2,2,repeat_14_fold_01,14,1,0.25,0.15151515151515152,0.1797964488864126,0.22123893805309736,0.7100000000000002
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),logistic,,0,3,3,repeat_14_fold_01,14,1,0.25,0.08333333333333333,0.1765106976412521,0.17857142857142858,0.35000000000000003
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),xgb1,,0,3,3,repeat_14_fold_01,14,1,0.25,0.08333333333333333,0.1678674937460075,0.17857142857142858,0.8000000000000002
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),logistic,1.0,1,3,1,repeat_14_fold_01,14,1,0.25,0.08333333333333333,0.1779915855145321,0.17857142857142858,0.32000000000000006
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),xgb1,1.0,1,3,1,repeat_14_fold_01,14,1,0.24444444444444444,0.08333333333333333,0.1638421741051968,0.1762820512820513,0.8100000000000002
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),logistic,,0,6,6,repeat_14_fold_01,14,1,0.29347826086956524,0.20454545454545456,0.19320095840166016,0.27,0.21000000000000002
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),xgb1,,0,6,6,repeat_14_fold_01,14,1,0.26666666666666666,0.12121212121212122,0.17080001116098242,0.21505376344086022,0.7300000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),logistic,2.0,2,6,2,repeat_14_fold_01,14,1,0.2708333333333333,0.19696969696969696,0.18765584340276661,0.25193798449612403,0.21000000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),xgb1,2.0,2,6,2,repeat_14_fold_01,14,1,0.2716049382716049,0.16666666666666666,0.1814976600197422,0.2412280701754386,0.7100000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),logistic,3.0,3,6,3,repeat_14_fold_01,14,1,0.2426470588235294,0.25,0.18751201964409778,0.2440828402366864,0.18000000000000005
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),xgb1,3.0,3,6,3,repeat_14_fold_01,14,1,0.2777777777777778,0.15151515151515152,0.18800277852596817,0.23809523809523808,0.7200000000000002
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),logistic,,0,5,5,repeat_14_fold_02,14,2,0.35051546391752575,0.25757575757575757,0.2529866603911285,0.3269230769230769,0.28
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),xgb1,,0,5,5,repeat_14_fold_02,14,2,0.3619047619047619,0.2878787878787879,0.2530109286862726,0.3442028985507246,0.7400000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),logistic,2.0,2,5,2,repeat_14_fold_02,14,2,0.29743589743589743,0.4393939393939394,0.24568346643066713,0.31798245614035087,0.16000000000000003
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),xgb1,2.0,2,5,2,repeat_14_fold_02,14,2,0.3979591836734694,0.29545454545454547,0.2610250946942795,0.37213740458015265,0.7700000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),logistic,3.0,3,5,3,repeat_14_fold_02,14,2,0.35051546391752575,0.25757575757575757,0.2549400215626953,0.3269230769230769,0.28
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),xgb1,3.0,3,5,3,repeat_14_fold_02,14,2,0.3805309734513274,0.32575757575757575,0.2677750463894906,0.3681506849315068,0.7500000000000002
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),logistic,,0,2,2,repeat_14_fold_02,14,2,0.2833333333333333,0.12878787878787878,0.1758384598257639,0.22849462365591397,0.27
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),xgb1,,0,2,2,repeat_14_fold_02,14,2,0.2246376811594203,0.23484848484848486,0.17776839844253917,0.22660818713450293,0.6600000000000001
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),logistic,1.0,1,2,1,repeat_14_fold_02,14,2,0.23863636363636365,0.1590909090909091,0.1746959922885063,0.21694214876033058,0.21000000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_14_fold_02,14,2,0.21935483870967742,0.25757575757575757,0.17683817862562518,0.22606382978723405,0.6500000000000001
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),logistic,2.0,2,2,2,repeat_14_fold_02,14,2,0.2786885245901639,0.12878787878787878,0.17622532623159176,0.22606382978723405,0.27
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),xgb1,2.0,2,2,2,repeat_14_fold_02,14,2,0.21656050955414013,0.25757575757575757,0.17883967294612696,0.2236842105263158,0.6400000000000001
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),logistic,,0,3,3,repeat_14_fold_02,14,2,0.27,0.20454545454545456,0.17687935445376352,0.25375939849624063,0.2
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),xgb1,,0,3,3,repeat_14_fold_02,14,2,0.2857142857142857,0.16666666666666666,0.17361743098339522,0.25,0.7300000000000002
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),logistic,2.0,2,3,2,repeat_14_fold_02,14,2,0.26732673267326734,0.20454545454545456,0.1768163923987054,0.251865671641791,0.2
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),xgb1,2.0,2,3,2,repeat_14_fold_02,14,2,0.18695652173913044,0.32575757575757575,0.18222264771964747,0.20437262357414449,0.5700000000000002
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),logistic,,0,2,2,repeat_14_fold_02,14,2,0.24096385542168675,0.15151515151515152,0.1793987224073707,0.21551724137931033,0.23000000000000004
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),xgb1,,0,2,2,repeat_14_fold_02,14,2,0.2894736842105263,0.16666666666666666,0.1858968152280931,0.25229357798165136,0.7400000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),logistic,1.0,1,2,1,repeat_14_fold_02,14,2,0.25,0.15151515151515152,0.1790276317853639,0.22123893805309736,0.22000000000000003
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),xgb1,1.0,1,2,1,repeat_14_fold_02,14,2,0.2876712328767123,0.1590909090909091,0.18454509468926006,0.24764150943396226,0.7500000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),logistic,2.0,2,2,2,repeat_14_fold_02,14,2,0.2638888888888889,0.14393939393939395,0.17925092339468943,0.2261904761904762,0.25000000000000006
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),xgb1,2.0,2,2,2,repeat_14_fold_02,14,2,0.29850746268656714,0.15151515151515152,0.1854120726805776,0.25,0.7700000000000002
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),logistic,,0,3,3,repeat_14_fold_02,14,2,0.2358490566037736,0.1893939393939394,0.1721784356581129,0.22482014388489208,0.19
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),xgb1,,0,3,3,repeat_14_fold_02,14,2,0.2878787878787879,0.14393939393939395,0.1764744057348971,0.2398989898989899,0.7500000000000002
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),logistic,1.0,1,3,1,repeat_14_fold_02,14,2,0.24742268041237114,0.18181818181818182,0.17335298653709635,0.23076923076923078,0.2
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),xgb1,1.0,1,3,1,repeat_14_fold_02,14,2,0.2191780821917808,0.24242424242424243,0.1776154602943017,0.22346368715083798,0.6600000000000001
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),logistic,,0,6,6,repeat_14_fold_02,14,2,0.2571428571428571,0.13636363636363635,0.18730707335934058,0.21844660194174756,0.26000000000000006
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),xgb1,,0,6,6,repeat_14_fold_02,14,2,0.20606060606060606,0.25757575757575757,0.17723436850456692,0.21464646464646464,0.6400000000000001
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),logistic,2.0,2,6,2,repeat_14_fold_02,14,2,0.2653061224489796,0.19696969696969696,0.18346325525832258,0.2480916030534351,0.21000000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),xgb1,2.0,2,6,2,repeat_14_fold_02,14,2,0.24271844660194175,0.1893939393939394,0.18420311302753897,0.22977941176470587,0.7000000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),logistic,3.0,3,6,3,repeat_14_fold_02,14,2,0.2328767123287671,0.12878787878787878,0.18771065654162117,0.20047169811320756,0.26000000000000006
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),xgb1,3.0,3,6,3,repeat_14_fold_02,14,2,0.25,0.1893939393939394,0.18767323620145848,0.2349624060150376,0.7100000000000002
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),logistic,,0,5,5,repeat_14_fold_03,14,3,0.2677165354330709,0.25757575757575757,0.20538698642069847,0.265625,0.27
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),xgb1,,0,5,5,repeat_14_fold_03,14,3,0.2714285714285714,0.2878787878787879,0.21486168352905077,0.2745664739884393,0.7000000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),logistic,2.0,2,5,2,repeat_14_fold_03,14,3,0.25,0.30303030303030304,0.19939289477717653,0.25906735751295334,0.22000000000000003
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),xgb1,2.0,2,5,2,repeat_14_fold_03,14,3,0.28368794326241137,0.30303030303030304,0.21517670322334212,0.28735632183908044,0.7200000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),logistic,3.0,3,5,3,repeat_14_fold_03,14,3,0.28888888888888886,0.19696969696969696,0.20552021131325782,0.26422764227642276,0.35000000000000003
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),xgb1,3.0,3,5,3,repeat_14_fold_03,14,3,0.2926829268292683,0.45454545454545453,0.22337136882136754,0.31512605042016806,0.6600000000000001
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),logistic,,0,2,2,repeat_14_fold_03,14,3,0.19333333333333333,0.2196969696969697,0.15594535316605657,0.19808743169398907,0.17000000000000004
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),xgb1,,0,2,2,repeat_14_fold_03,14,3,0.23157894736842105,0.16666666666666666,0.16156101719458557,0.21484375,0.7000000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),logistic,1.0,1,2,1,repeat_14_fold_03,14,3,0.19491525423728814,0.17424242424242425,0.15416161688334606,0.19039735099337748,0.19
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_14_fold_03,14,3,0.21739130434782608,0.15151515151515152,0.16056965374073087,0.2,0.7100000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),logistic,2.0,2,2,2,repeat_14_fold_03,14,3,0.1984126984126984,0.1893939393939394,0.15602415342016607,0.19654088050314467,0.19
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=2),xgb1,2.0,2,2,2,repeat_14_fold_03,14,3,0.19083969465648856,0.1893939393939394,0.16153470095235772,0.19054878048780488,0.6700000000000002
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),logistic,,0,3,3,repeat_14_fold_03,14,3,0.19672131147540983,0.18181818181818182,0.15850533404318065,0.1935483870967742,0.19
reasoning_C,C,HQ + C,raw_family,HQ + C (raw),xgb1,,0,3,3,repeat_14_fold_03,14,3,0.2153846153846154,0.10606060606060606,0.161281104934292,0.17857142857142858,0.7600000000000002
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),logistic,2.0,2,3,2,repeat_14_fold_03,14,3,0.1951219512195122,0.18181818181818182,0.15843817856311948,0.19230769230769232,0.19
reasoning_C,C,HQ + C,block_pls,HQ + C PLS-block (k=2),xgb1,2.0,2,3,2,repeat_14_fold_03,14,3,0.2158273381294964,0.22727272727272727,0.17286257182433232,0.2180232558139535,0.6600000000000001
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),logistic,,0,2,2,repeat_14_fold_03,14,3,0.22330097087378642,0.17424242424242425,0.16444295940046588,0.2113970588235294,0.2
reasoning_D,D,HQ + D,raw_family,HQ + D (raw),xgb1,,0,2,2,repeat_14_fold_03,14,3,0.23232323232323232,0.17424242424242425,0.1666861537330055,0.2178030303030303,0.6900000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),logistic,1.0,1,2,1,repeat_14_fold_03,14,3,0.19642857142857142,0.16666666666666666,0.15817344820136509,0.1896551724137931,0.19
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=1),xgb1,1.0,1,2,1,repeat_14_fold_03,14,3,0.2247191011235955,0.15151515151515152,0.16666373185462777,0.20491803278688525,0.7100000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),logistic,2.0,2,2,2,repeat_14_fold_03,14,3,0.23157894736842105,0.16666666666666666,0.164794975688307,0.21484375,0.21000000000000002
reasoning_D,D,HQ + D,block_pls,HQ + D PLS-block (k=2),xgb1,2.0,2,2,2,repeat_14_fold_03,14,3,0.22857142857142856,0.12121212121212122,0.173905397719858,0.1941747572815534,0.7400000000000002
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),logistic,,0,3,3,repeat_14_fold_03,14,3,0.18803418803418803,0.16666666666666666,0.15378349597512345,0.18333333333333332,0.19
reasoning_E,E,HQ + E,raw_family,HQ + E (raw),xgb1,,0,3,3,repeat_14_fold_03,14,3,0.22340425531914893,0.1590909090909091,0.15933596836659955,0.20669291338582677,0.7100000000000002
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),logistic,1.0,1,3,1,repeat_14_fold_03,14,3,0.20155038759689922,0.19696969696969696,0.15374621652004392,0.2006172839506173,0.18000000000000005
reasoning_E,E,HQ + E,block_pls,HQ + E PLS-block (k=1),xgb1,1.0,1,3,1,repeat_14_fold_03,14,3,0.20952380952380953,0.16666666666666666,0.16130873104779894,0.19927536231884058,0.6900000000000002
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),logistic,,0,6,6,repeat_14_fold_03,14,3,0.19718309859154928,0.21212121212121213,0.163267699317613,0.2,0.19
reasoning_F,F,HQ + F,raw_family,HQ + F (raw),xgb1,,0,6,6,repeat_14_fold_03,14,3,0.21666666666666667,0.09848484848484848,0.16394074738205122,0.17473118279569894,0.7700000000000002
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),logistic,2.0,2,6,2,repeat_14_fold_03,14,3,0.21138211382113822,0.19696969696969696,0.16373553397140175,0.20833333333333334,0.2
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=2),xgb1,2.0,2,6,2,repeat_14_fold_03,14,3,0.22972972972972974,0.25757575757575757,0.1746902848729651,0.23480662983425415,0.6500000000000001
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),logistic,3.0,3,6,3,repeat_14_fold_03,14,3,0.1984732824427481,0.19696969696969696,0.164071981385248,0.19817073170731708,0.2
reasoning_F,F,HQ + F,block_pls,HQ + F PLS-block (k=3),xgb1,3.0,3,6,3,repeat_14_fold_03,14,3,0.2682926829268293,0.16666666666666666,0.17596288012952607,0.2391304347826087,0.7300000000000002
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),logistic,,0,5,5,repeat_15_fold_01,15,1,0.25190839694656486,0.25,0.19265536935985886,0.25152439024390244,0.28
reasoning_A,A,HQ + A,raw_family,HQ + A (raw),xgb1,,0,5,5,repeat_15_fold_01,15,1,0.2932330827067669,0.29545454545454547,0.21994184773781383,0.2936746987951807,0.7300000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),logistic,2.0,2,5,2,repeat_15_fold_01,15,1,0.22972972972972974,0.25757575757575757,0.1892343177111918,0.23480662983425415,0.23000000000000004
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=2),xgb1,2.0,2,5,2,repeat_15_fold_01,15,1,0.2717391304347826,0.1893939393939394,0.21654989215455583,0.25,0.8300000000000002
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),logistic,3.0,3,5,3,repeat_15_fold_01,15,1,0.2517985611510791,0.26515151515151514,0.1917383220888466,0.2543604651162791,0.26000000000000006
reasoning_A,A,HQ + A,block_pls,HQ + A PLS-block (k=3),xgb1,3.0,3,5,3,repeat_15_fold_01,15,1,0.2661290322580645,0.25,0.2210899844608228,0.2627388535031847,0.7700000000000002
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),logistic,,0,2,2,repeat_15_fold_01,15,1,0.21739130434782608,0.11363636363636363,0.15414587592264256,0.18382352941176472,0.26000000000000006
reasoning_B,B,HQ + B,raw_family,HQ + B (raw),xgb1,,0,2,2,repeat_15_fold_01,15,1,0.22077922077922077,0.12878787878787878,0.1765303045621335,0.19318181818181818,0.7100000000000002
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),logistic,1.0,1,2,1,repeat_15_fold_01,15,1,0.22388059701492538,0.11363636363636363,0.151643602190534,0.1875,0.27
reasoning_B,B,HQ + B,block_pls,HQ + B PLS-block (k=1),xgb1,1.0,1,2,1,repeat_15_fold_01,15,1,0.1941747572815534,0.15151515151515152,0.17633272624538623,0.18382352941176472,0.6700000000000002
